"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 03 23:14:55 GMT 2025","Mon Mar 03 23:15:09 GMT 2025","14625","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Mon Mar 03 23:25:38 GMT 2025","Mon Mar 03 23:25:43 GMT 2025","4105","PFLB Poligon SmokeTests","Tests","tests.apiTests.CarApiTest","tests.apiTests.CarApiTest","CarCRUDTest","CarCRUDTest","Создание, чтение, изменение, удаление автомобиля"
"passed","Mon Mar 03 23:18:00 GMT 2025","Mon Mar 03 23:18:15 GMT 2025","14586","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyMarkField","Тест создания автомобиля с пустым полем Mark","Тест создания автомобиля с пустым полем Mark"
"passed","Mon Mar 03 23:12:54 GMT 2025","Mon Mar 03 23:13:01 GMT 2025","6574","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","evictUser","evictUser",""
"passed","Mon Mar 03 23:20:31 GMT 2025","Mon Mar 03 23:20:46 GMT 2025","14605","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Mon Mar 03 23:22:27 GMT 2025","Mon Mar 03 23:22:27 GMT 2025","215","PFLB Poligon SmokeTests","Tests","tests.uiTests.PlusMoneyTest","tests.uiTests.PlusMoneyTest","testEnteringIncorrectAmount","Ввод корректного id и отрицательной суммы.",""
"passed","Mon Mar 03 23:25:43 GMT 2025","Mon Mar 03 23:25:45 GMT 2025","1651","PFLB Poligon SmokeTests","Tests","tests.apiTests.CarApiTest","tests.apiTests.CarApiTest","getCarTest","Проверка получения атрибутов по ID автомобиля","Проверка получения атрибутов по ID автомобиля"
"passed","Mon Mar 03 23:25:18 GMT 2025","Mon Mar 03 23:25:18 GMT 2025","505","PFLB Poligon SmokeTests","Tests","tests.apiTests.AuthorizationApiTest","tests.apiTests.AuthorizationApiTest","getAccessToken2","getAccessToken2",""
"passed","Mon Mar 03 23:21:22 GMT 2025","Mon Mar 03 23:21:31 GMT 2025","9283","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","deleteHouseTest","Проверка удаления дома с корректным ID","Проверка удаления дома с корректным ID"
"passed","Mon Mar 03 23:25:51 GMT 2025","Mon Mar 03 23:25:52 GMT 2025","1480","PFLB Poligon SmokeTests","Tests","tests.dbTests.CarDbTest","tests.dbTests.CarDbTest","checkUserDBTest","Проверка информации по Car в БД","Проверка информации по Car в БД"
"passed","Mon Mar 03 23:19:54 GMT 2025","Mon Mar 03 23:20:09 GMT 2025","14675","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Mon Mar 03 23:18:19 GMT 2025","Mon Mar 03 23:18:33 GMT 2025","14541","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyModelField","Тест создания автомобиля с пустым полем Model","Тест создания автомобиля с пустым полем Model"
"passed","Mon Mar 03 23:13:03 GMT 2025","Mon Mar 03 23:13:10 GMT 2025","6585","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectSettleUserTest","incorrectSettleUserTest",""
"passed","Mon Mar 03 23:12:45 GMT 2025","Mon Mar 03 23:12:52 GMT 2025","6612","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","settleUser","settleUser",""
"passed","Mon Mar 03 23:13:21 GMT 2025","Mon Mar 03 23:13:28 GMT 2025","6574","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectEvictUserTest","incorrectEvictUserTest",""
"passed","Mon Mar 03 23:22:39 GMT 2025","Mon Mar 03 23:24:40 GMT 2025","120939","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreditTest","tests.uiTests.CreditTest","testLoanFailure","Ввод корректного id и суммы.",""
"passed","Mon Mar 03 23:12:39 GMT 2025","Mon Mar 03 23:12:40 GMT 2025","337","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectPassword","incorrectPassword",""
"passed","Mon Mar 03 23:12:36 GMT 2025","Mon Mar 03 23:12:37 GMT 2025","337","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectLogin","incorrectLogin",""
"passed","Mon Mar 03 23:19:22 GMT 2025","Mon Mar 03 23:19:27 GMT 2025","4917","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseFractionalNumberOfFloors","Проверка создания дома с дробным количеством этажей - округление этажности до целого в меньшую сторону","Проверка создания дома с дробным количеством этажей - округление до целого в меньшую сторону"
"passed","Mon Mar 03 23:22:13 GMT 2025","Mon Mar 03 23:22:14 GMT 2025","697","PFLB Poligon SmokeTests","Tests","tests.uiTests.PlusMoneyTest","tests.uiTests.PlusMoneyTest","testAddMoneyNonExistentUser","Ввод некорректного id и суммы.",""
"passed","Mon Mar 03 23:12:30 GMT 2025","Mon Mar 03 23:12:31 GMT 2025","925","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","fieldPasswordWrongLogin","fieldPasswordWrongLogin",""
"passed","Mon Mar 03 23:16:26 GMT 2025","Mon Mar 03 23:16:36 GMT 2025","10744","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","deleteUserTest","Проверка удаления пользователя с корректным ID","Проверка удаления пользователя с корректным ID"
"passed","Mon Mar 03 23:14:18 GMT 2025","Mon Mar 03 23:14:32 GMT 2025","14648","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Mon Mar 03 23:17:42 GMT 2025","Mon Mar 03 23:17:57 GMT 2025","14570","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithNotValidEngineTypeField","Тест создания автомобиля с не валидными данными в поле Engine Type","Тест создания автомобиля с не валидными данными в поле Engine Type"
"passed","Mon Mar 03 23:25:28 GMT 2025","Mon Mar 03 23:25:29 GMT 2025","823","PFLB Poligon SmokeTests","Tests","tests.apiTests.UserInfoApiTest","tests.apiTests.UserInfoApiTest","getUserInfoTest","Проверка информации по ID пользователя","Проверка информации по ID пользователя"
"passed","Mon Mar 03 23:12:27 GMT 2025","Mon Mar 03 23:12:28 GMT 2025","232","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","fieldsEmptyLogin","fieldsEmptyLogin",""
"passed","Mon Mar 03 23:25:14 GMT 2025","Mon Mar 03 23:25:15 GMT 2025","960","PFLB Poligon SmokeTests","Tests","tests.uiTests.GetCarsListFromUserTest","tests.uiTests.GetCarsListFromUserTest","getCarsList","Проверка списка машин по id юзера","Проверка списка машин по id юзера"
"passed","Mon Mar 03 23:21:40 GMT 2025","Mon Mar 03 23:21:51 GMT 2025","11754","PFLB Poligon SmokeTests","Tests","tests.uiTests.SellAndBuyCarTest","tests.uiTests.SellAndBuyCarTest","buyCarTest","Проверка покупки машины","Проверка покупки машины"
"passed","Mon Mar 03 23:12:24 GMT 2025","Mon Mar 03 23:12:25 GMT 2025","1233","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","correctLogin","correctLogin",""
"passed","Mon Mar 03 23:16:18 GMT 2025","Mon Mar 03 23:16:22 GMT 2025","4304","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","deleteNonExistUserTest","Проверка удаления пользователя с Некорректным ID","Проверка удаления пользователя с Некорректным ID"
"passed","Mon Mar 03 23:16:05 GMT 2025","Mon Mar 03 23:16:09 GMT 2025","4489","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","createUserTest","Проверка создания пользователя с корректными данными","Проверка создания пользователя с корректными данными"
"passed","Mon Mar 03 23:25:34 GMT 2025","Mon Mar 03 23:25:38 GMT 2025","3326","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","updateHouse","updateHouse","Проверка изменения параметров дома"
"passed","Mon Mar 03 23:20:49 GMT 2025","Mon Mar 03 23:21:04 GMT 2025","14636","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Mon Mar 03 23:21:09 GMT 2025","Mon Mar 03 23:21:13 GMT 2025","4421","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNoParking","Проверка создания дома без паркинга","Проверка создания дома без паркинга"
"passed","Mon Mar 03 23:14:36 GMT 2025","Mon Mar 03 23:14:51 GMT 2025","14635","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Mon Mar 03 23:12:34 GMT 2025","Mon Mar 03 23:12:34 GMT 2025","275","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","fieldPasswordEmptyLogin","fieldPasswordEmptyLogin",""
"passed","Mon Mar 03 23:17:24 GMT 2025","Mon Mar 03 23:17:38 GMT 2025","14544","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyEngineTypeField","Тест создания автомобиля с пустым полем Engine Type","Тест создания автомобиля с пустым полем Engine Type"
"passed","Mon Mar 03 23:25:22 GMT 2025","Mon Mar 03 23:25:26 GMT 2025","4147","PFLB Poligon SmokeTests","Tests","tests.apiTests.UserApiTest","tests.apiTests.UserApiTest","workFlowTest","workFlowTest","Создание, чтение, изменение, удаление пользователя"
