"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 03 22:56:42 GMT 2025","Mon Mar 03 22:56:43 GMT 2025","1043","PFLB Poligon SmokeTests","Tests","tests.dbTests.CarDbTest","tests.dbTests.CarDbTest","checkUserDBTest","Проверка информации по Car в БД","Проверка информации по Car в БД"
"passed","Mon Mar 03 22:56:36 GMT 2025","Mon Mar 03 22:56:38 GMT 2025","1249","PFLB Poligon SmokeTests","Tests","tests.apiTests.CarApiTest","tests.apiTests.CarApiTest","getCarTest","Проверка получения атрибутов по ID автомобиля","Проверка получения атрибутов по ID автомобиля"
"passed","Mon Mar 03 22:49:53 GMT 2025","Mon Mar 03 22:50:08 GMT 2025","14573","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyPriceField","Тест создания автомобиля с пустым полем Price","Тест создания автомобиля с пустым полем Price"
"passed","Mon Mar 03 22:52:16 GMT 2025","Mon Mar 03 22:52:20 GMT 2025","4444","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNoParking","Проверка создания дома без паркинга","Проверка создания дома без паркинга"
"passed","Mon Mar 03 22:49:18 GMT 2025","Mon Mar 03 22:49:32 GMT 2025","14549","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyMarkField","Тест создания автомобиля с пустым полем Mark","Тест создания автомобиля с пустым полем Mark"
"passed","Mon Mar 03 22:47:40 GMT 2025","Mon Mar 03 22:47:45 GMT 2025","4309","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","deleteNonExistUserTest","Проверка удаления пользователя с Некорректным ID","Проверка удаления пользователя с Некорректным ID"
"passed","Mon Mar 03 22:50:11 GMT 2025","Mon Mar 03 22:50:16 GMT 2025","5019","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","checkHouseById","Проверка получения данных о доме по ID","Проверка получения данных о доме по ID"
"passed","Mon Mar 03 22:44:14 GMT 2025","Mon Mar 03 22:44:14 GMT 2025","360","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectPassword","incorrectPassword",""
"passed","Mon Mar 03 22:47:29 GMT 2025","Mon Mar 03 22:47:33 GMT 2025","4483","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","createUserTest","Проверка создания пользователя с корректными данными","Проверка создания пользователя с корректными данными"
"passed","Mon Mar 03 22:47:48 GMT 2025","Mon Mar 03 22:47:58 GMT 2025","10778","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","deleteUserTest","Проверка удаления пользователя с корректным ID","Проверка удаления пользователя с корректным ID"
"passed","Mon Mar 03 22:44:12 GMT 2025","Mon Mar 03 22:44:12 GMT 2025","351","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectLogin","incorrectLogin",""
"passed","Mon Mar 03 22:48:43 GMT 2025","Mon Mar 03 22:48:57 GMT 2025","14545","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyEngineTypeField","Тест создания автомобиля с пустым полем Engine Type","Тест создания автомобиля с пустым полем Engine Type"
"passed","Mon Mar 03 22:52:28 GMT 2025","Mon Mar 03 22:52:37 GMT 2025","9032","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","deleteHouseTest","Проверка удаления дома с корректным ID","Проверка удаления дома с корректным ID"
"passed","Mon Mar 03 22:51:58 GMT 2025","Mon Mar 03 22:52:13 GMT 2025","14590","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Mon Mar 03 22:50:35 GMT 2025","Mon Mar 03 22:50:40 GMT 2025","4923","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseFractionalNumberOfFloors","Проверка создания дома с дробным количеством этажей - округление этажности до целого в меньшую сторону","Проверка создания дома с дробным количеством этажей - округление до целого в меньшую сторону"
"passed","Mon Mar 03 22:52:44 GMT 2025","Mon Mar 03 22:52:56 GMT 2025","11753","PFLB Poligon SmokeTests","Tests","tests.uiTests.SellAndBuyCarTest","tests.uiTests.SellAndBuyCarTest","buyCarTest","Проверка покупки машины","Проверка покупки машины"
"passed","Mon Mar 03 22:49:35 GMT 2025","Mon Mar 03 22:49:50 GMT 2025","14553","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyModelField","Тест создания автомобиля с пустым полем Model","Тест создания автомобиля с пустым полем Model"
"passed","Mon Mar 03 22:56:26 GMT 2025","Mon Mar 03 22:56:28 GMT 2025","1932","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","createHouse","createHouse","Проверка создания нового дома с корректными параметрами"
"passed","Mon Mar 03 22:44:36 GMT 2025","Mon Mar 03 22:44:42 GMT 2025","6366","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectSettleUserTest","incorrectSettleUserTest",""
"passed","Mon Mar 03 22:48:25 GMT 2025","Mon Mar 03 22:48:35 GMT 2025","10696","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","deleteNewCarWithValidData","Тест удаления созданного автомобиля","Тест удаления созданного автомобиля"
"passed","Mon Mar 03 22:56:18 GMT 2025","Mon Mar 03 22:56:19 GMT 2025","1489","PFLB Poligon SmokeTests","Tests","tests.apiTests.UserApiTest","tests.apiTests.UserApiTest","getUserTest","Проверка получения атрибутов по ID пользователя","Проверка получения атрибутов по ID пользователя"
"passed","Mon Mar 03 22:48:17 GMT 2025","Mon Mar 03 22:48:22 GMT 2025","4330","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","deleteNewCarWithNotValidData","Тест удаления не существующего автомобиля","Тест удаления не существующего автомобиля"
"passed","Mon Mar 03 22:53:28 GMT 2025","Mon Mar 03 22:53:29 GMT 2025","218","PFLB Poligon SmokeTests","Tests","tests.uiTests.PlusMoneyTest","tests.uiTests.PlusMoneyTest","testEnteringIncorrectAmount","Ввод корректного id и отрицательной суммы.",""
"passed","Mon Mar 03 22:56:38 GMT 2025","Mon Mar 03 22:56:39 GMT 2025","1218","PFLB Poligon SmokeTests","Tests","tests.dbTests.UserDbTest","tests.dbTests.UserDbTest","checkUserDBTest","Проверка информации по ID пользователя в БД","Проверка информации по ID пользователя в БД"
"passed","Mon Mar 03 22:46:39 GMT 2025","Mon Mar 03 22:46:54 GMT 2025","14685","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Mon Mar 03 22:53:03 GMT 2025","Mon Mar 03 22:53:04 GMT 2025","695","PFLB Poligon SmokeTests","Tests","tests.uiTests.PlusMoneyTest","tests.uiTests.PlusMoneyTest","testAddMoneyToUser","Ввод корректного id и суммы.",""
"passed","Mon Mar 03 22:45:45 GMT 2025","Mon Mar 03 22:46:00 GMT 2025","14720","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Mon Mar 03 22:55:53 GMT 2025","Mon Mar 03 22:55:54 GMT 2025","705","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreditTest","tests.uiTests.CreditTest","testAddMoneyNonExistentUser","Ввод некорректного id и суммы.",""
"passed","Mon Mar 03 22:56:25 GMT 2025","Mon Mar 03 22:56:26 GMT 2025","635","PFLB Poligon SmokeTests","Tests","tests.apiTests.UserInfoApiTest","tests.apiTests.UserInfoApiTest","getUserInfoTest","Проверка информации по ID пользователя","Проверка информации по ID пользователя"
"passed","Mon Mar 03 22:45:10 GMT 2025","Mon Mar 03 22:45:25 GMT 2025","14705","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Mon Mar 03 22:51:05 GMT 2025","Mon Mar 03 22:51:20 GMT 2025","14666","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Mon Mar 03 22:46:21 GMT 2025","Mon Mar 03 22:46:36 GMT 2025","14670","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Mon Mar 03 22:44:52 GMT 2025","Mon Mar 03 22:44:59 GMT 2025","6316","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectEvictUserTest","incorrectEvictUserTest",""
"passed","Mon Mar 03 22:46:57 GMT 2025","Mon Mar 03 22:47:12 GMT 2025","14651","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Mon Mar 03 22:45:28 GMT 2025","Mon Mar 03 22:45:42 GMT 2025","14636","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Mon Mar 03 22:56:33 GMT 2025","Mon Mar 03 22:56:36 GMT 2025","3074","PFLB Poligon SmokeTests","Tests","tests.apiTests.CarApiTest","tests.apiTests.CarApiTest","CarCRUDTest","CarCRUDTest","Создание, чтение, изменение, удаление автомобиля"
"passed","Mon Mar 03 22:44:44 GMT 2025","Mon Mar 03 22:44:50 GMT 2025","6349","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectSettleHouseTest","incorrectSettleHouseTest",""
"passed","Mon Mar 03 22:51:41 GMT 2025","Mon Mar 03 22:51:55 GMT 2025","14613","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Mon Mar 03 22:56:29 GMT 2025","Mon Mar 03 22:56:32 GMT 2025","2538","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","updateHouse","updateHouse","Проверка изменения параметров дома"
"passed","Mon Mar 03 22:44:19 GMT 2025","Mon Mar 03 22:44:25 GMT 2025","6378","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","settleUser","settleUser",""
"passed","Mon Mar 03 22:46:03 GMT 2025","Mon Mar 03 22:46:18 GMT 2025","14654","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Mon Mar 03 22:44:16 GMT 2025","Mon Mar 03 22:44:17 GMT 2025","386","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectPasswordAndEmail","incorrectPasswordAndEmail",""
"passed","Mon Mar 03 22:49:00 GMT 2025","Mon Mar 03 22:49:15 GMT 2025","14568","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithNotValidEngineTypeField","Тест создания автомобиля с не валидными данными в поле Engine Type","Тест создания автомобиля с не валидными данными в поле Engine Type"
"passed","Mon Mar 03 22:44:04 GMT 2025","Mon Mar 03 22:44:05 GMT 2025","238","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","fieldsEmptyLogin","fieldsEmptyLogin",""
"passed","Mon Mar 03 22:50:23 GMT 2025","Mon Mar 03 22:50:28 GMT 2025","4517","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouse","Проверка создания дома со всеми заполненными полями","Проверка создания дома со всеми заполненными полями"
"passed","Mon Mar 03 22:53:16 GMT 2025","Mon Mar 03 22:53:17 GMT 2025","697","PFLB Poligon SmokeTests","Tests","tests.uiTests.PlusMoneyTest","tests.uiTests.PlusMoneyTest","testAddMoneyNonExistentUser","Ввод некорректного id и суммы.",""
"passed","Mon Mar 03 22:51:23 GMT 2025","Mon Mar 03 22:51:38 GMT 2025","14616","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Mon Mar 03 22:44:07 GMT 2025","Mon Mar 03 22:44:07 GMT 2025","720","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","fieldPasswordWrongLogin","fieldPasswordWrongLogin",""
"passed","Mon Mar 03 22:44:27 GMT 2025","Mon Mar 03 22:44:34 GMT 2025","6357","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","evictUser","evictUser",""
"passed","Mon Mar 03 22:56:17 GMT 2025","Mon Mar 03 22:56:17 GMT 2025","394","PFLB Poligon SmokeTests","Tests","tests.apiTests.AuthorizationApiTest","tests.apiTests.AuthorizationApiTest","getAccessToken2","getAccessToken2",""
"passed","Mon Mar 03 22:44:01 GMT 2025","Mon Mar 03 22:44:02 GMT 2025","927","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","correctLogin","correctLogin",""
"passed","Mon Mar 03 22:50:48 GMT 2025","Mon Mar 03 22:51:02 GMT 2025","14682","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
