"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 12 12:47:06 GMT 2025","Wed Mar 12 12:47:10 GMT 2025","4493","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","createUserTest","Проверка создания пользователя с корректными данными","Проверка создания пользователя с корректными данными"
"passed","Wed Mar 12 12:53:27 GMT 2025","Wed Mar 12 12:53:28 GMT 2025","219","PFLB Poligon SmokeTests","Tests","tests.uiTests.PlusMoneyTest","tests.uiTests.PlusMoneyTest","testEnteringIncorrectAmount","Ввод корректного id и отрицательной суммы.",""
"passed","Wed Mar 12 12:49:20 GMT 2025","Wed Mar 12 12:49:34 GMT 2025","14744","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyModelField","Тест создания автомобиля с пустым полем Model","Тест создания автомобиля с пустым полем Model"
"passed","Wed Mar 12 12:43:37 GMT 2025","Wed Mar 12 12:43:37 GMT 2025","346","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectLogin","incorrectLogin",""
"passed","Wed Mar 12 12:56:16 GMT 2025","Wed Mar 12 12:56:17 GMT 2025","871","PFLB Poligon SmokeTests","Tests","tests.uiTests.GetCarsListFromUserTest","tests.uiTests.GetCarsListFromUserTest","getCarsList","Проверка списка машин по id юзера","Проверка списка машин по id юзера"
"passed","Wed Mar 12 12:48:06 GMT 2025","Wed Mar 12 12:48:16 GMT 2025","10706","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","deleteNewCarWithValidData","Тест удаления созданного автомобиля","Тест удаления созданного автомобиля"
"passed","Wed Mar 12 12:45:00 GMT 2025","Wed Mar 12 12:45:14 GMT 2025","14626","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Wed Mar 12 12:46:51 GMT 2025","Wed Mar 12 12:46:57 GMT 2025","6797","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkUserOnTableTest","Проверка отображения созданного пользователя в таблице Read all","Проверка отображения созданного пользователя в таблице Read all"
"passed","Wed Mar 12 12:44:22 GMT 2025","Wed Mar 12 12:44:28 GMT 2025","6568","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectEvictUserTest","incorrectEvictUserTest",""
"passed","Wed Mar 12 12:52:41 GMT 2025","Wed Mar 12 12:52:52 GMT 2025","11810","PFLB Poligon SmokeTests","Tests","tests.uiTests.SellAndBuyCarTest","tests.uiTests.SellAndBuyCarTest","buyCarTest","Проверка покупки машины","Проверка покупки машины"
"passed","Wed Mar 12 12:44:41 GMT 2025","Wed Mar 12 12:44:56 GMT 2025","14698","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Wed Mar 12 12:43:23 GMT 2025","Wed Mar 12 12:43:25 GMT 2025","1822","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","correctLogin","correctLogin",""
"passed","Wed Mar 12 12:52:10 GMT 2025","Wed Mar 12 12:52:15 GMT 2025","4421","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNoParking","Проверка создания дома без паркинга","Проверка создания дома без паркинга"
"passed","Wed Mar 12 12:45:37 GMT 2025","Wed Mar 12 12:45:51 GMT 2025","14632","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Wed Mar 12 12:47:26 GMT 2025","Wed Mar 12 12:47:37 GMT 2025","10755","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","deleteUserTest","Проверка удаления пользователя с корректным ID","Проверка удаления пользователя с корректным ID"
"passed","Wed Mar 12 12:47:58 GMT 2025","Wed Mar 12 12:48:02 GMT 2025","4309","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","deleteNewCarWithNotValidData","Тест удаления не существующего автомобиля","Тест удаления не существующего автомобиля"
"passed","Wed Mar 12 12:56:19 GMT 2025","Wed Mar 12 12:56:20 GMT 2025","514","PFLB Poligon SmokeTests","Tests","tests.apiTests.AuthorizationApiTest","tests.apiTests.AuthorizationApiTest","getAccessToken2","getAccessToken2",""
"passed","Wed Mar 12 12:43:45 GMT 2025","Wed Mar 12 12:43:52 GMT 2025","6655","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","settleUser","settleUser",""
"passed","Wed Mar 12 12:51:33 GMT 2025","Wed Mar 12 12:51:48 GMT 2025","14811","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Wed Mar 12 12:46:14 GMT 2025","Wed Mar 12 12:46:28 GMT 2025","14646","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Wed Mar 12 12:53:01 GMT 2025","Wed Mar 12 12:53:01 GMT 2025","690","PFLB Poligon SmokeTests","Tests","tests.uiTests.PlusMoneyTest","tests.uiTests.PlusMoneyTest","testAddMoneyToUser","Ввод корректного id и суммы.",""
"passed","Wed Mar 12 12:48:24 GMT 2025","Wed Mar 12 12:48:39 GMT 2025","14722","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyEngineTypeField","Тест создания автомобиля с пустым полем Engine Type","Тест создания автомобиля с пустым полем Engine Type"
"passed","Wed Mar 12 12:47:18 GMT 2025","Wed Mar 12 12:47:23 GMT 2025","4307","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","deleteNonExistUserTest","Проверка удаления пользователя с Некорректным ID","Проверка удаления пользователя с Некорректным ID"
"passed","Wed Mar 12 12:49:01 GMT 2025","Wed Mar 12 12:49:16 GMT 2025","14551","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyMarkField","Тест создания автомобиля с пустым полем Mark","Тест создания автомобиля с пустым полем Mark"
"passed","Wed Mar 12 12:51:14 GMT 2025","Wed Mar 12 12:51:29 GMT 2025","14782","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Wed Mar 12 12:50:37 GMT 2025","Wed Mar 12 12:50:52 GMT 2025","14677","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Wed Mar 12 12:56:31 GMT 2025","Wed Mar 12 12:56:34 GMT 2025","2637","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","createHouse","createHouse","Проверка создания нового дома с корректными параметрами"
"passed","Wed Mar 12 12:49:38 GMT 2025","Wed Mar 12 12:49:53 GMT 2025","14734","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyPriceField","Тест создания автомобиля с пустым полем Price","Тест создания автомобиля с пустым полем Price"
"passed","Wed Mar 12 12:56:36 GMT 2025","Wed Mar 12 12:56:39 GMT 2025","3425","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","updateHouse","updateHouse","Проверка изменения параметров дома"
"passed","Wed Mar 12 12:49:57 GMT 2025","Wed Mar 12 12:50:02 GMT 2025","5036","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","checkHouseById","Проверка получения данных о доме по ID","Проверка получения данных о доме по ID"
"passed","Wed Mar 12 12:56:48 GMT 2025","Wed Mar 12 12:56:51 GMT 2025","3645","PFLB Poligon SmokeTests","Tests","tests.apiTests.GetCarsListFromUserApiTest","tests.apiTests.GetCarsListFromUserApiTest","getCarsListApiTest","Проверка, что API возвращает список машин","Сравнение списка машин пользователя"
"passed","Wed Mar 12 12:43:27 GMT 2025","Wed Mar 12 12:43:28 GMT 2025","241","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","fieldsEmptyLogin","fieldsEmptyLogin",""
"passed","Wed Mar 12 12:56:45 GMT 2025","Wed Mar 12 12:56:47 GMT 2025","1687","PFLB Poligon SmokeTests","Tests","tests.apiTests.CarApiTest","tests.apiTests.CarApiTest","getCarTest","Проверка получения атрибутов по ID автомобиля","Проверка получения атрибутов по ID автомобиля"
"passed","Wed Mar 12 12:52:23 GMT 2025","Wed Mar 12 12:52:32 GMT 2025","9272","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","deleteHouseTest","Проверка удаления дома с корректным ID","Проверка удаления дома с корректным ID"
"passed","Wed Mar 12 12:56:34 GMT 2025","Wed Mar 12 12:56:36 GMT 2025","2514","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","deleteHouse","deleteHouse","Проверка удаления нового дома с корректными параметрами"
"passed","Wed Mar 12 12:50:56 GMT 2025","Wed Mar 12 12:51:10 GMT 2025","14843","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Wed Mar 12 12:56:57 GMT 2025","Wed Mar 12 12:56:59 GMT 2025","1484","PFLB Poligon SmokeTests","Tests","tests.dbTests.CarDbTest","tests.dbTests.CarDbTest","checkUserDBTest","Проверка информации по Car в БД","Проверка информации по Car в БД"
"passed","Wed Mar 12 12:56:21 GMT 2025","Wed Mar 12 12:56:22 GMT 2025","1746","PFLB Poligon SmokeTests","Tests","tests.apiTests.UserApiTest","tests.apiTests.UserApiTest","getUserTest","Проверка получения атрибутов по ID пользователя","Проверка получения атрибутов по ID пользователя"
"passed","Wed Mar 12 12:56:17 GMT 2025","Wed Mar 12 12:56:19 GMT 2025","2416","PFLB Poligon SmokeTests","Tests","tests.apiTests.AuthorizationApiTest","tests.apiTests.AuthorizationApiTest","getAccessToken","getAccessToken",""
"passed","Wed Mar 12 12:55:54 GMT 2025","Wed Mar 12 12:55:55 GMT 2025","699","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreditTest","tests.uiTests.CreditTest","testAddMoneyNonExistentUser","Ввод некорректного id и суммы.",""
"passed","Wed Mar 12 12:43:42 GMT 2025","Wed Mar 12 12:43:43 GMT 2025","384","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectPasswordAndEmail","incorrectPasswordAndEmail",""
"passed","Wed Mar 12 12:45:55 GMT 2025","Wed Mar 12 12:46:10 GMT 2025","14619","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Wed Mar 12 12:50:10 GMT 2025","Wed Mar 12 12:50:15 GMT 2025","4522","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouse","Проверка создания дома со всеми заполненными полями","Проверка создания дома со всеми заполненными полями"
"passed","Wed Mar 12 12:51:52 GMT 2025","Wed Mar 12 12:52:06 GMT 2025","14777","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
