"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 04 06:08:47 GMT 2025","Tue Mar 04 06:09:02 GMT 2025","14823","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Tue Mar 04 06:10:17 GMT 2025","Tue Mar 04 06:10:28 GMT 2025","10685","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","deleteNewCarWithValidData","Тест удаления созданного автомобиля","Тест удаления созданного автомобиля"
"passed","Tue Mar 04 06:12:31 GMT 2025","Tue Mar 04 06:12:36 GMT 2025","4918","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseFractionalNumberOfFloors","Проверка создания дома с дробным количеством этажей - округление этажности до целого в меньшую сторону","Проверка создания дома с дробным количеством этажей - округление до целого в меньшую сторону"
"passed","Tue Mar 04 06:06:03 GMT 2025","Tue Mar 04 06:06:03 GMT 2025","380","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectPasswordAndEmail","incorrectPasswordAndEmail",""
"passed","Tue Mar 04 06:13:56 GMT 2025","Tue Mar 04 06:14:11 GMT 2025","14766","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Tue Mar 04 06:18:31 GMT 2025","Tue Mar 04 06:18:33 GMT 2025","2720","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","updateHouse","updateHouse","Проверка изменения параметров дома"
"passed","Tue Mar 04 06:05:47 GMT 2025","Tue Mar 04 06:05:48 GMT 2025","960","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","correctLogin","correctLogin",""
"passed","Tue Mar 04 06:05:56 GMT 2025","Tue Mar 04 06:05:56 GMT 2025","272","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","fieldPasswordEmptyLogin","fieldPasswordEmptyLogin",""
"passed","Tue Mar 04 06:06:40 GMT 2025","Tue Mar 04 06:06:46 GMT 2025","6324","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectEvictUserTest","incorrectEvictUserTest",""
"passed","Tue Mar 04 06:18:15 GMT 2025","Tue Mar 04 06:18:17 GMT 2025","2235","PFLB Poligon SmokeTests","Tests","tests.apiTests.AuthorizationApiTest","tests.apiTests.AuthorizationApiTest","getAccessToken","getAccessToken",""
"passed","Tue Mar 04 06:18:29 GMT 2025","Tue Mar 04 06:18:31 GMT 2025","2042","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","deleteHouse","deleteHouse","Проверка удаления нового дома с корректными параметрами"
"passed","Tue Mar 04 06:12:44 GMT 2025","Tue Mar 04 06:12:59 GMT 2025","14843","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Tue Mar 04 06:10:35 GMT 2025","Tue Mar 04 06:10:50 GMT 2025","14726","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyEngineTypeField","Тест создания автомобиля с пустым полем Engine Type","Тест создания автомобиля с пустым полем Engine Type"
"passed","Tue Mar 04 06:05:53 GMT 2025","Tue Mar 04 06:05:54 GMT 2025","708","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","fieldPasswordWrongLogin","fieldPasswordWrongLogin",""
"passed","Tue Mar 04 06:06:48 GMT 2025","Tue Mar 04 06:06:54 GMT 2025","6335","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectEvictHouseTest","incorrectEvictHouseTest",""
"passed","Tue Mar 04 06:12:05 GMT 2025","Tue Mar 04 06:12:10 GMT 2025","5013","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","checkHouseById","Проверка получения данных о доме по ID","Проверка получения данных о доме по ID"
"passed","Tue Mar 04 06:07:16 GMT 2025","Tue Mar 04 06:07:30 GMT 2025","14609","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Tue Mar 04 06:05:50 GMT 2025","Tue Mar 04 06:05:51 GMT 2025","232","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","fieldsEmptyLogin","fieldsEmptyLogin",""
"passed","Tue Mar 04 06:09:31 GMT 2025","Tue Mar 04 06:09:36 GMT 2025","4308","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","deleteNonExistUserTest","Проверка удаления пользователя с Некорректным ID","Проверка удаления пользователя с Некорректным ID"
"passed","Tue Mar 04 06:10:53 GMT 2025","Tue Mar 04 06:11:08 GMT 2025","14759","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithNotValidEngineTypeField","Тест создания автомобиля с не валидными данными в поле Engine Type","Тест создания автомобиля с не валидными данными в поле Engine Type"
"passed","Tue Mar 04 06:18:26 GMT 2025","Tue Mar 04 06:18:29 GMT 2025","2075","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","createHouse","createHouse","Проверка создания нового дома с корректными параметрами"
"passed","Tue Mar 04 06:06:06 GMT 2025","Tue Mar 04 06:06:12 GMT 2025","6363","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","settleUser","settleUser",""
"passed","Tue Mar 04 06:09:57 GMT 2025","Tue Mar 04 06:10:02 GMT 2025","4417","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithValidData","Тест создания автомобиля с валидными данными","Тест создания автомобиля с валидными данными"
"passed","Tue Mar 04 06:18:40 GMT 2025","Tue Mar 04 06:18:41 GMT 2025","1341","PFLB Poligon SmokeTests","Tests","tests.dbTests.UserDbTest","tests.dbTests.UserDbTest","checkUserDBTest","Проверка информации по ID пользователя в БД","Проверка информации по ID пользователя в БД"
"passed","Tue Mar 04 06:15:40 GMT 2025","Tue Mar 04 06:17:41 GMT 2025","120902","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreditTest","tests.uiTests.CreditTest","testLoanFailure","Ввод корректного id и суммы.",""
"passed","Tue Mar 04 06:08:28 GMT 2025","Tue Mar 04 06:08:43 GMT 2025","14668","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Tue Mar 04 06:13:20 GMT 2025","Tue Mar 04 06:13:35 GMT 2025","14774","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Tue Mar 04 06:13:38 GMT 2025","Tue Mar 04 06:13:53 GMT 2025","14788","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Tue Mar 04 06:06:14 GMT 2025","Tue Mar 04 06:06:20 GMT 2025","6353","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","evictUser","evictUser",""
"passed","Tue Mar 04 06:14:27 GMT 2025","Tue Mar 04 06:14:36 GMT 2025","9269","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","deleteHouseTest","Проверка удаления дома с корректным ID","Проверка удаления дома с корректным ID"
"passed","Tue Mar 04 06:15:28 GMT 2025","Tue Mar 04 06:15:28 GMT 2025","219","PFLB Poligon SmokeTests","Tests","tests.uiTests.PlusMoneyTest","tests.uiTests.PlusMoneyTest","testEnteringIncorrectAmount","Ввод корректного id и отрицательной суммы.",""
"passed","Tue Mar 04 06:18:17 GMT 2025","Tue Mar 04 06:18:17 GMT 2025","409","PFLB Poligon SmokeTests","Tests","tests.apiTests.AuthorizationApiTest","tests.apiTests.AuthorizationApiTest","getAccessToken2","getAccessToken2",""
"passed","Tue Mar 04 06:17:53 GMT 2025","Tue Mar 04 06:17:54 GMT 2025","696","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreditTest","tests.uiTests.CreditTest","testAddMoneyNonExistentUser","Ввод некорректного id и суммы.",""
"passed","Tue Mar 04 06:09:19 GMT 2025","Tue Mar 04 06:09:24 GMT 2025","4484","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","createUserTest","Проверка создания пользователя с корректными данными","Проверка создания пользователя с корректными данными"
"passed","Tue Mar 04 06:07:33 GMT 2025","Tue Mar 04 06:07:48 GMT 2025","14820","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Tue Mar 04 06:11:47 GMT 2025","Tue Mar 04 06:12:02 GMT 2025","14722","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyPriceField","Тест создания автомобиля с пустым полем Price","Тест создания автомобиля с пустым полем Price"
"passed","Tue Mar 04 06:11:11 GMT 2025","Tue Mar 04 06:11:26 GMT 2025","14547","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyMarkField","Тест создания автомобиля с пустым полем Mark","Тест создания автомобиля с пустым полем Mark"
"passed","Tue Mar 04 06:15:03 GMT 2025","Tue Mar 04 06:15:03 GMT 2025","692","PFLB Poligon SmokeTests","Tests","tests.uiTests.PlusMoneyTest","tests.uiTests.PlusMoneyTest","testAddMoneyToUser","Ввод корректного id и суммы.",""
"passed","Tue Mar 04 06:18:38 GMT 2025","Tue Mar 04 06:18:39 GMT 2025","1347","PFLB Poligon SmokeTests","Tests","tests.apiTests.CarApiTest","tests.apiTests.CarApiTest","getCarTest","Проверка получения атрибутов по ID автомобиля","Проверка получения атрибутов по ID автомобиля"
"passed","Tue Mar 04 06:09:05 GMT 2025","Tue Mar 04 06:09:12 GMT 2025","6789","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkUserOnTableTest","Проверка отображения созданного пользователя в таблице Read all","Проверка отображения созданного пользователя в таблице Read all"
"passed","Tue Mar 04 06:06:01 GMT 2025","Tue Mar 04 06:06:01 GMT 2025","336","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectPassword","incorrectPassword",""
"passed","Tue Mar 04 06:05:58 GMT 2025","Tue Mar 04 06:05:58 GMT 2025","333","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectLogin","incorrectLogin",""
"passed","Tue Mar 04 06:14:14 GMT 2025","Tue Mar 04 06:14:19 GMT 2025","4418","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNoParking","Проверка создания дома без паркинга","Проверка создания дома без паркинга"
"passed","Tue Mar 04 06:18:06 GMT 2025","Tue Mar 04 06:18:06 GMT 2025","219","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreditTest","tests.uiTests.CreditTest","testEnteringIncorrectAmount","Ввод корректного id и отрицательной суммы.",""
"passed","Tue Mar 04 06:18:34 GMT 2025","Tue Mar 04 06:18:37 GMT 2025","3376","PFLB Poligon SmokeTests","Tests","tests.apiTests.CarApiTest","tests.apiTests.CarApiTest","CarCRUDTest","CarCRUDTest","Создание, чтение, изменение, удаление автомобиля"
"passed","Tue Mar 04 06:08:10 GMT 2025","Tue Mar 04 06:08:25 GMT 2025","14610","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Tue Mar 04 06:18:26 GMT 2025","Tue Mar 04 06:18:26 GMT 2025","687","PFLB Poligon SmokeTests","Tests","tests.apiTests.UserInfoApiTest","tests.apiTests.UserInfoApiTest","getUserInfoTest","Проверка информации по ID пользователя","Проверка информации по ID пользователя"
"passed","Tue Mar 04 06:13:02 GMT 2025","Tue Mar 04 06:13:17 GMT 2025","14833","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Tue Mar 04 06:10:09 GMT 2025","Tue Mar 04 06:10:14 GMT 2025","4294","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","deleteNewCarWithNotValidData","Тест удаления не существующего автомобиля","Тест удаления не существующего автомобиля"
"passed","Tue Mar 04 06:18:14 GMT 2025","Tue Mar 04 06:18:14 GMT 2025","748","PFLB Poligon SmokeTests","Tests","tests.uiTests.GetCarsListFromUserTest","tests.uiTests.GetCarsListFromUserTest","getCarsList","Проверка списка машин по id юзера","Проверка списка машин по id юзера"
"passed","Tue Mar 04 06:07:51 GMT 2025","Tue Mar 04 06:08:06 GMT 2025","14608","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Tue Mar 04 06:06:23 GMT 2025","Tue Mar 04 06:06:29 GMT 2025","6361","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectSettleUserTest","incorrectSettleUserTest",""
